date,IR,Oil,Coal,NG,USEU,S&P_clean,DAX,EUA,Market_size,Power,GDP,Date
3/12/2024,4.5,81.92,109.25,24.775,0.9151,893.43,"17,965.11",57.0,1533300.0,67.67,4257597.1,2024-03-12
3/11/2024,4.5,82.21,109.0,24.93,0.9152,912.85,"17,746.27",56.13,1573323.9000000001,67.67,4257597.1,2024-03-11
3/10/2024,4.5,82.08,111.15,26.392,0.914,917.4,"17,814.51",58.5,1333800.0,67.67,4257597.1,2024-03-10
3/9/2024,4.5,82.08,111.15,26.392,0.914,917.4,"17,814.51",58.5,1333800.0,67.67,4257597.1,2024-03-09
3/8/2024,4.5,82.08,111.15,26.392,0.914,917.4,"17,814.51",58.5,1333800.0,67.67,4257597.1,2024-03-08
3/7/2024,4.5,82.96,110.75,25.992,0.9132,911.02,"17,842.85",59.44,2146378.4,67.67,4257597.1,2024-03-07
3/6/2024,4.5,82.96,112.15,26.572,0.9173,900.35,"17,716.71",58.79,2617330.8,67.67,4257597.1,2024-03-06
3/5/2024,4.5,82.04,112.5,27.468,0.9209,889.83,"17,698.40",60.0,2919600.0,67.67,4257597.1,2024-03-05
3/4/2024,4.5,82.8,111.0,26.885,0.921,890.23,"17,716.17",57.28,1946374.4000000001,67.67,4257597.1,2024-03-04
3/3/2024,4.5,83.55,107.0,25.809,0.9224,901.69,"17,735.07",56.31,1286683.5,67.67,4257597.1,2024-03-03
3/2/2024,4.5,83.55,107.0,25.809,0.9224,901.69,"17,735.07",56.31,1286683.5,67.67,4257597.1,2024-03-02
3/1/2024,4.5,83.55,107.0,25.809,0.9224,901.69,"17,735.07",56.31,1286683.5,67.67,4257597.1,2024-03-01
2/29/2024,4.5,83.62,103.85,24.865,0.9253,889.23,"17,678.19",56.44,1526137.5999999999,67.67,4257597.1,2024-02-29
2/28/2024,4.5,83.68,103.65,25.619,0.9225,877.09,"17,601.22",57.21,2194575.6,67.67,4257597.1,2024-02-28
2/27/2024,4.5,83.65,100.9,24.392,0.9218,885.11,"17,556.49",55.96,1702303.2,67.67,4257597.1,2024-02-27
2/26/2024,4.5,82.53,98.7,24.009,0.9214,875.18,"17,423.23",53.83,1285998.7,67.67,4257597.1,2024-02-26
2/25/2024,4.5,81.62,95.77,22.934,0.924,875.21,"17,419.33",52.51,1377337.3,67.67,4257597.1,2024-02-25
2/24/2024,4.5,81.62,95.77,22.934,0.924,875.21,"17,419.33",52.51,1377337.3,67.67,4257597.1,2024-02-24
2/23/2024,4.5,81.62,95.77,22.934,0.924,875.21,"17,419.33",52.51,1377337.3,67.67,4257597.1,2024-02-23
2/22/2024,4.5,83.67,95.65,23.193,0.9236,887.83,"17,370.45",52.59,1175912.4000000001,67.67,4257597.1,2024-02-22
2/21/2024,4.5,83.03,95.15,23.977,0.9241,905.4,"17,118.12",54.51,1012795.7999999999,67.67,4257597.1,2024-02-21
2/20/2024,4.5,82.34,94.75,24.168,0.9253,917.31,"17,068.43",54.21,1650694.5,67.67,4257597.1,2024-02-20
2/19/2024,4.5,83.56,94.5,23.704,0.9276,928.8,"17,092.26",53.14,1573475.4,67.67,4257597.1,2024-02-19
2/18/2024,4.5,83.47,94.5,24.822,0.9278,928.9,"17,117.44",57.11,1149624.3,67.67,4257597.1,2024-02-18
2/17/2024,4.5,83.47,94.5,24.822,0.9278,928.9,"17,117.44",57.11,1149624.3,67.67,4257597.1,2024-02-17
2/16/2024,4.5,83.47,94.5,24.822,0.9278,928.9,"17,117.44",57.11,1149624.3,67.67,4257597.1,2024-02-16
2/15/2024,4.5,82.86,94.5,24.966,0.9281,938.24,"17,046.69",57.95,1626656.5,67.67,4257597.1,2024-02-15
2/14/2024,4.5,81.6,94.15,24.857,0.9321,925.82,"16,945.48",56.44,1332548.4,67.67,4257597.1,2024-02-14
2/13/2024,4.5,82.77,94.0,25.436,0.9336,906.61,"16,880.83",56.65,1348270.0,67.67,4257597.1,2024-02-13
2/12/2024,4.5,82.0,94.4,25.729,0.9282,931.37,"17,037.35",57.2,1405976.0,67.67,4257597.1,2024-02-12
2/11/2024,4.5,82.19,96.0,27.117,0.9271,916.9,"16,926.50",58.8,1551732.0,67.67,4257597.1,2024-02-11
2/10/2024,4.5,82.19,96.0,27.117,0.9271,916.9,"16,926.50",58.8,1551732.0,67.67,4257597.1,2024-02-10
2/9/2024,4.5,82.19,96.0,27.117,0.9271,916.9,"16,926.50",58.8,1551732.0,67.67,4257597.1,2024-02-09
2/8/2024,4.5,81.63,97.4,27.812,0.9276,908.08,"16,963.83",60.71,1582709.7,67.67,4257597.1,2024-02-08
2/7/2024,4.5,79.21,98.5,28.186,0.9281,912.01,"16,921.96",62.32,1101194.4,67.67,4257597.1,2024-02-07
2/6/2024,4.5,78.59,98.5,28.607,0.9298,886.73,"17,033.24",63.49,1224087.2,67.67,4257597.1,2024-02-06
2/5/2024,4.5,77.99,98.2,28.341,0.9307,876.19,"16,904.06",62.59,1199224.4000000001,67.67,4257597.1,2024-02-05
2/4/2024,4.5,77.33,98.5,29.304,0.927,896.49,"16,918.21",63.5,1140460.0,67.67,4257597.1,2024-02-04
2/3/2024,4.5,77.33,98.5,29.304,0.927,896.49,"16,918.21",63.5,1140460.0,67.67,4257597.1,2024-02-03
2/2/2024,4.5,77.33,98.5,29.304,0.927,896.49,"16,918.21",63.5,1140460.0,67.67,4257597.1,2024-02-02
2/1/2024,4.5,78.7,97.45,28.991,0.9196,908.16,"16,859.04",62.32,1380388.0,67.67,4257597.1,2024-02-01
1/31/2024,4.5,81.71,99.55,30.235,0.9242,890.77,"16,903.76",64.4,1373008.0000000002,67.67,4257597.1,2024-01-31
1/30/2024,4.5,82.87,96.0,29.391,0.9218,887.14,"16,972.34",64.02,1464137.4,67.67,4257597.1,2024-01-30
1/29/2024,4.5,82.4,94.4,28.174,0.9229,896.91,"16,941.71",61.77,1394766.6,67.67,4257597.1,2024-01-29
1/28/2024,4.5,83.55,106.07,28.079,0.9211,889.46,"16,961.39",63.1,1385676.0,67.67,4257597.1,2024-01-28
1/27/2024,4.5,83.55,106.07,28.079,0.9211,889.46,"16,961.39",63.1,1385676.0,67.67,4257597.1,2024-01-27
1/26/2024,4.5,83.55,106.07,28.079,0.9211,889.46,"16,961.39",63.1,1385676.0,67.67,4257597.1,2024-01-26
1/25/2024,4.5,82.43,105.7,27.784,0.9219,894.13,"16,906.92",63.41,1623930.0999999999,67.67,4257597.1,2024-01-25
1/24/2024,4.5,80.04,105.9,28.929,0.9185,894.47,"16,889.92",65.8,1650922.0,67.67,4257597.1,2024-01-24
1/23/2024,4.5,79.55,105.5,27.227,0.9216,896.93,"16,627.09",63.27,1283115.6,67.67,4257597.1,2024-01-23
1/22/2024,4.5,80.06,105.55,27.264,0.9187,885.81,"16,683.36",62.41,1350552.4,67.67,4257597.1,2024-01-22
1/21/2024,4.5,78.56,106.25,28.429,0.9175,876.76,"16,555.13",63.42,960178.8,67.67,4257597.1,2024-01-21
1/20/2024,4.5,78.56,106.25,28.429,0.9175,876.76,"16,555.13",63.42,960178.8,67.67,4257597.1,2024-01-20
1/19/2024,4.5,78.56,106.25,28.429,0.9175,876.76,"16,555.13",63.42,960178.8,67.67,4257597.1,2024-01-19
1/18/2024,4.5,79.1,106.9,27.893,0.9193,879.99,"16,567.35",63.28,1151063.2,67.67,4257597.1,2024-01-18
1/17/2024,4.5,77.88,107.0,27.708,0.9187,877.87,"16,431.69",63.31,1622635.3,67.67,4257597.1,2024-01-17
1/16/2024,4.5,78.29,108.0,29.656,0.9193,905.01,"16,571.68",65.49,1468940.7,67.67,4257597.1,2024-01-16
1/15/2024,4.5,78.15,108.55,29.923,0.9131,931.58,"16,622.22",66.9,1484511.0000000002,67.67,4257597.1,2024-01-15
1/14/2024,4.5,78.29,108.55,31.991,0.913,933.16,"16,704.56",63.8,32538.0,67.67,4257597.1,2024-01-14
1/13/2024,4.5,78.29,108.55,31.991,0.913,933.16,"16,704.56",63.8,32538.0,67.67,4257597.1,2024-01-13
1/12/2024,4.5,78.29,108.55,31.991,0.913,933.16,"16,704.56",63.8,32538.0,67.67,4257597.1,2024-01-12
1/11/2024,4.5,77.41,107.25,30.817,0.9112,938.1,"16,547.03",65.96,69917.59999999999,67.67,4257597.1,2024-01-11
1/10/2024,4.5,76.8,109.0,30.942,0.9112,951.21,"16,689.81",67.72,50790.0,67.67,4257597.1,2024-01-10
1/9/2024,4.5,77.59,111.15,30.641,0.9147,952.46,"16,688.36",69.9,33552.0,67.67,4257597.1,2024-01-09
1/8/2024,4.5,76.12,113.2,31.58,0.913,952.87,"16,716.47",69.96,54568.799999999996,67.67,4257597.1,2024-01-08
1/7/2024,4.5,78.76,115.25,34.551,0.9138,951.47,"16,594.21",73.97,28108.6,67.67,4257597.1,2024-01-07
1/6/2024,4.5,78.76,115.25,34.551,0.9138,951.47,"16,594.21",73.97,28108.6,67.67,4257597.1,2024-01-06
1/5/2024,4.5,78.76,115.25,34.551,0.9138,951.47,"16,594.21",73.97,28108.6,67.67,4257597.1,2024-01-05
1/4/2024,4.5,77.59,112.4,33.41,0.9135,953.9,"16,617.29",73.78,102554.2,67.67,4257597.1,2024-01-04
1/3/2024,4.5,78.25,109.25,32.795,0.9156,962.81,"16,538.39",75.42,15838.2,67.67,4257597.1,2024-01-03
1/2/2024,4.5,75.89,106.15,30.572,0.9137,988.38,"16,769.36",74.09,51122.100000000006,67.67,4257597.1,2024-01-02
1/1/2024,4.5,77.04,117.55,32.35,0.9053,"1,000.32","16,751.64",77.94,73263.59999999999,67.67,4257597.1,2024-01-01
12/31/2023,4.5,77.04,117.55,32.35,0.906,999.73,"16,751.64",77.94,73263.59999999999,82.27,4467843.3,2023-12-31
12/30/2023,4.5,77.04,117.55,32.35,0.906,999.73,"16,751.64",77.94,73263.59999999999,82.27,4467843.3,2023-12-30
12/29/2023,4.5,77.04,117.55,32.35,0.906,999.73,"16,751.64",77.94,73263.59999999999,82.27,4467843.3,2023-12-29
12/28/2023,4.5,78.39,117.25,33.105,0.9039,"1,008.85","16,701.55",77.94,73263.59999999999,82.27,4467843.3,2023-12-28
12/27/2023,4.5,79.65,117.5,35.513,0.9003,998.94,"16,742.07",77.74,74630.4,82.27,4467843.3,2023-12-27
12/26/2023,4.5,81.07,115.85,34.174,0.9053,991.49,"16,706.18",76.94,34623.0,82.27,4467843.3,2023-12-26
12/25/2023,4.5,79.07,115.85,34.174,0.9082,982.89,"16,706.18",76.94,34623.0,82.27,4467843.3,2023-12-25
12/24/2023,4.5,79.07,115.85,34.174,0.9079,983.56,"16,706.18",76.94,34623.0,82.27,4467843.3,2023-12-24
12/23/2023,4.5,79.07,115.85,34.174,0.9079,983.56,"16,706.18",76.94,34623.0,82.27,4467843.3,2023-12-23
12/22/2023,4.5,79.07,115.85,34.174,0.9079,983.56,"16,706.18",76.94,34623.0,82.27,4467843.3,2023-12-22
12/21/2023,4.5,79.39,116.0,34.203,0.9081,980.73,"16,687.42",75.88,62221.6,82.27,4467843.3,2023-12-21
12/20/2023,4.5,79.7,116.25,33.521,0.9139,959.46,"16,733.05",73.2,106140.0,82.27,4467843.3,2023-12-20
12/19/2023,4.5,79.23,116.75,32.568,0.9104,979.13,"16,744.41",69.76,72550.40000000001,82.27,4467843.3,2023-12-19
12/18/2023,4.5,77.95,116.85,35.522,0.9152,957.59,"16,650.55",69.61,297234.7,82.27,4467843.3,2023-12-18
12/17/2023,4.5,76.55,117.0,33.189,0.9177,971.38,"16,751.44",67.57,857463.2999999999,82.27,4467843.3,2023-12-17
12/16/2023,4.5,76.55,117.0,33.189,0.9177,971.38,"16,751.44",67.57,857463.2999999999,82.27,4467843.3,2023-12-16
12/15/2023,4.5,76.55,117.0,33.189,0.9177,971.38,"16,751.44",67.57,857463.2999999999,82.27,4467843.3,2023-12-15
12/14/2023,4.5,76.61,118.0,34.85,0.9095,961.54,"16,752.23",66.73,1578164.5,82.27,4467843.3,2023-12-14
12/13/2023,4.5,74.26,117.9,35.812,0.9194,906.67,"16,766.05",68.88,1831519.2,82.27,4467843.3,2023-12-13
12/12/2023,4.5,73.24,117.65,34.703,0.9263,881.95,"16,791.74",68.24,1572249.5999999999,82.27,4467843.3,2023-12-12
12/11/2023,4.5,76.03,121.3,36.118,0.9288,896.09,"16,794.43",67.34,1958247.2000000002,82.27,4467843.3,2023-12-11
12/10/2023,4.5,75.84,122.75,38.598,0.9289,898.32,"16,759.22",68.62,1526108.8,82.27,4467843.3,2023-12-10
12/9/2023,4.5,75.84,122.75,38.598,0.9289,898.32,"16,759.22",68.62,1526108.8,82.27,4467843.3,2023-12-09
12/8/2023,4.5,75.84,122.75,38.598,0.9289,898.32,"16,759.22",68.62,1526108.8,82.27,4467843.3,2023-12-08
12/7/2023,4.5,74.05,122.0,39.968,0.9263,904.46,"16,628.99",69.97,1575724.4,82.27,4467843.3,2023-12-07
12/6/2023,4.5,74.3,120.4,39.313,0.9289,906.97,"16,656.44",68.96,1587459.2,82.27,4467843.3,2023-12-06
12/5/2023,4.5,77.2,118.0,38.133,0.926,914.14,"16,533.11",68.91,2112780.6,82.27,4467843.3,2023-12-05
12/4/2023,4.5,78.03,119.0,40.104,0.9228,920.46,"16,404.76",70.43,2228405.2,82.27,4467843.3,2023-12-04
12/3/2023,4.5,78.88,119.8,43.496,0.9188,918.48,"16,397.52",72.45,1559848.5,82.27,4467843.3,2023-12-03
12/2/2023,4.5,78.88,119.8,43.496,0.9188,918.48,"16,397.52",72.45,1559848.5,82.27,4467843.3,2023-12-02
12/1/2023,4.5,78.88,119.8,43.496,0.9188,918.48,"16,397.52",72.45,1559848.5,82.27,4467843.3,2023-12-01
11/30/2023,4.5,82.83,118.45,42.091,0.9184,903.46,"16,215.43",70.56,1852200.0,82.27,4467843.3,2023-11-30
11/29/2023,4.5,83.1,114.7,40.36,0.9114,894.39,"16,166.45",70.78,2019353.4000000001,82.27,4467843.3,2023-11-29
11/28/2023,4.5,81.68,114.35,42.774,0.9096,884.94,"15,992.67",72.5,1734200.0,82.27,4467843.3,2023-11-28
11/27/2023,4.5,79.98,116.75,43.984,0.9128,877.19,"15,966.37",73.07,2072265.1999999997,82.27,4467843.3,2023-11-27
11/26/2023,4.5,80.58,123.55,46.657,0.9138,880.64,"16,029.49",76.46,1047501.9999999999,82.27,4467843.3,2023-11-26
11/25/2023,4.5,80.58,123.55,46.657,0.9138,880.64,"16,029.49",76.46,1047501.9999999999,82.27,4467843.3,2023-11-25
11/24/2023,4.5,80.58,123.55,46.657,0.9138,880.64,"16,029.49",76.46,1047501.9999999999,82.27,4467843.3,2023-11-24
11/23/2023,4.5,81.42,122.75,46.834,0.9168,887.79,"15,994.73",76.57,1583467.5999999999,82.27,4467843.3,2023-11-23
11/22/2023,4.5,81.96,122.75,44.616,0.9182,886.76,"15,957.82",75.1,1417137.0,82.27,4467843.3,2023-11-22
11/21/2023,4.5,82.45,122.4,44.065,0.9163,890.64,"15,900.53",75.21,1236452.4,82.27,4467843.3,2023-11-21
11/20/2023,4.5,82.32,121.75,45.821,0.9139,902.27,"15,901.33",76.66,1191296.4,82.27,4467843.3,2023-11-20
11/19/2023,4.5,80.61,121.75,45.064,0.9165,888.54,"15,919.16",76.23,1216630.8,82.27,4467843.3,2023-11-19
11/18/2023,4.5,80.61,121.75,45.064,0.9165,888.54,"15,919.16",76.23,1216630.8,82.27,4467843.3,2023-11-18
11/17/2023,4.5,80.61,121.75,45.064,0.9165,888.54,"15,919.16",76.23,1216630.8,82.27,4467843.3,2023-11-17
11/16/2023,4.5,77.42,122.5,45.849,0.9213,885.6,"15,786.61",77.2,1784864.0,82.27,4467843.3,2023-11-16
11/15/2023,4.5,81.18,123.15,47.037,0.9217,890.52,"15,748.17",79.8,1616748.0,82.27,4467843.3,2023-11-15
11/14/2023,4.5,82.47,123.75,47.608,0.9191,875.95,"15,614.43",78.57,1556471.7,82.27,4467843.3,2023-11-14
11/13/2023,4.5,82.52,124.5,47.873,0.9346,825.22,"15,345.00",77.04,1521540.0000000002,82.27,4467843.3,2023-11-13
11/12/2023,4.5,81.43,124.65,46.632,0.9359,825.36,"15,234.39",78.5,1489145.0,82.27,4467843.3,2023-11-12
11/11/2023,4.5,81.43,124.65,46.632,0.9359,825.36,"15,234.39",78.5,1489145.0,82.27,4467843.3,2023-11-11
11/10/2023,4.5,81.43,124.65,46.632,0.9359,825.36,"15,234.39",78.5,1489145.0,82.27,4467843.3,2023-11-10
11/9/2023,4.5,80.01,126.65,48.129,0.9372,838.36,"15,352.54",77.3,1718379.0,82.27,4467843.3,2023-11-09
11/8/2023,4.5,79.54,124.7,45.777,0.9339,841.73,"15,229.60",75.4,1480102.0,82.27,4467843.3,2023-11-08
11/7/2023,4.5,81.61,121.0,46.057,0.9345,853.25,"15,152.64",75.36,1608936.0,82.27,4467843.3,2023-11-07
11/6/2023,4.5,85.18,120.75,44.832,0.933,860.95,"15,135.97",75.88,1390880.4,82.27,4467843.3,2023-11-06
11/5/2023,4.5,84.89,124.5,48.057,0.9317,864.77,"15,189.25",77.2,1524700.0,82.27,4467843.3,2023-11-05
11/4/2023,4.5,84.89,124.5,48.057,0.9317,864.77,"15,189.25",77.2,1524700.0,82.27,4467843.3,2023-11-04
11/3/2023,4.5,84.89,124.5,48.057,0.9317,864.77,"15,189.25",77.2,1524700.0,82.27,4467843.3,2023-11-03
11/2/2023,4.5,86.85,124.0,48.564,0.9413,840.89,"15,143.60",79.06,2707014.4,82.27,4467843.3,2023-11-02
11/1/2023,4.5,84.63,122.5,47.757,0.9459,815.88,"14,923.27",78.66,1548028.8,82.27,4467843.3,2023-11-01
10/31/2023,4.5,87.41,123.15,48.006,0.9452,826.12,"14,810.34",79.41,1724785.2,82.27,4467843.3,2023-10-31
10/30/2023,4.5,87.45,128.2,50.547,0.9419,819.01,"14,716.54",78.78,1954531.8,82.27,4467843.3,2023-10-30
10/29/2023,4.5,90.48,136.08,50.532,0.9463,826.27,"14,687.41",79.36,1258649.6,82.27,4467843.3,2023-10-29
10/28/2023,4.5,90.48,136.08,50.532,0.9463,826.27,"14,687.41",79.36,1258649.6,82.27,4467843.3,2023-10-28
10/27/2023,4.5,90.48,136.08,50.532,0.9463,826.27,"14,687.41",79.36,1258649.6,82.27,4467843.3,2023-10-27
10/26/2023,4.5,87.93,135.6,50.809,0.9466,847.2,"14,731.05",79.58,1508041.0,82.27,4467843.3,2023-10-26
10/25/2023,4.5,90.13,136.0,49.924,0.9463,842.12,"14,892.18",79.93,1473109.9000000001,82.27,4467843.3,2023-10-25
10/24/2023,4.5,88.07,135.25,49.264,0.9441,855.87,"14,879.94",80.66,1385738.8,82.27,4467843.3,2023-10-24
10/23/2023,4.5,89.83,137.0,51.276,0.937,846.09,"14,800.72",80.3,1407659.0,82.27,4467843.3,2023-10-23
10/22/2023,4.5,92.16,138.0,51.112,0.9438,849.02,"14,798.47",81.67,1229133.5,82.27,4467843.3,2023-10-22
10/21/2023,4.5,92.16,138.0,51.112,0.9438,849.02,"14,798.47",81.67,1229133.5,82.27,4467843.3,2023-10-21
10/20/2023,4.5,92.16,138.0,51.112,0.9438,849.02,"14,798.47",81.67,1229133.5,82.27,4467843.3,2023-10-20
10/19/2023,4.5,92.38,137.4,50.172,0.9447,874.97,"15,045.23",82.0,1399740.0,82.27,4467843.3,2023-10-19
10/18/2023,4.5,91.5,138.25,50.833,0.9489,889.11,"15,094.91",81.79,1297189.4000000001,82.27,4467843.3,2023-10-18
10/17/2023,4.5,89.9,138.75,48.896,0.9453,909.95,"15,251.69",82.65,1357939.5,82.27,4467843.3,2023-10-17
10/16/2023,4.5,89.65,138.85,48.467,0.9468,900.17,"15,237.99",83.41,1525568.9,82.27,4467843.3,2023-10-16
10/15/2023,4.5,90.89,139.1,53.982,0.9512,893.92,"15,186.66",85.66,1954761.2,82.27,4467843.3,2023-10-15
10/14/2023,4.5,90.89,139.1,53.982,0.9512,893.92,"15,186.66",85.66,1954761.2,82.27,4467843.3,2023-10-14
10/13/2023,4.5,90.89,139.1,53.982,0.9512,893.92,"15,186.66",85.66,1954761.2,82.27,4467843.3,2023-10-13
10/12/2023,4.5,86.0,134.25,53.002,0.9497,906.31,"15,425.03",85.45,1428724.0,82.27,4467843.3,2023-10-12
10/11/2023,4.5,85.82,130.0,46.068,0.9415,920.35,"15,460.01",83.78,1795405.4000000001,82.27,4467843.3,2023-10-11
10/10/2023,4.5,87.65,130.25,49.455,0.9428,909.5,"15,423.52",84.74,2215951.0,82.27,4467843.3,2023-10-10
10/9/2023,4.5,88.15,126.15,43.953,0.9462,876.98,"15,128.11",81.63,1347711.2999999998,82.27,4467843.3,2023-10-09
10/8/2023,4.5,84.58,122.8,38.231,0.9444,877.46,"15,229.77",80.62,971471.0,82.27,4467843.3,2023-10-08
10/7/2023,4.5,84.58,122.8,38.231,0.9444,877.46,"15,229.77",80.62,971471.0,82.27,4467843.3,2023-10-07
10/6/2023,4.5,84.58,122.8,38.231,0.9444,877.46,"15,229.77",80.62,971471.0,82.27,4467843.3,2023-10-06
10/5/2023,4.5,84.07,120.05,36.207,0.9477,869.15,"15,070.22",80.86,1213708.6,82.27,4467843.3,2023-10-05
10/4/2023,4.5,85.81,119.3,38.441,0.9517,875.3,"15,099.92",81.82,1710037.9999999998,82.27,4467843.3,2023-10-04
10/3/2023,4.5,90.92,121.35,36.987,0.9552,873.97,"15,085.21",79.8,1908018.0,82.27,4467843.3,2023-10-03
10/2/2023,4.5,90.71,124.0,39.335,0.9542,898.94,"15,247.21",80.7,1191132.0,82.27,4467843.3,2023-10-02
10/1/2023,4.5,95.31,123.32,41.859,0.9457,931.88,"15,386.58",81.45,926901.0,82.27,4467843.3,2023-10-01
9/30/2023,4.5,95.31,123.32,41.859,0.9457,931.88,"15,386.58",81.45,926901.0,90.78,4252078.6,2023-09-30
9/29/2023,4.5,95.31,123.32,41.859,0.9457,931.88,"15,386.58",81.45,926901.0,90.78,4252078.6,2023-09-29
9/28/2023,4.5,95.38,122.65,39.736,0.9467,929.67,"15,323.50",83.11,940805.2,90.78,4252078.6,2023-09-28
9/27/2023,4.5,96.55,122.65,39.296,0.952,930.85,"15,217.45",81.86,1214802.4,90.78,4252078.6,2023-09-27
9/26/2023,4.5,93.96,123.0,40.322,0.9457,936.92,"15,255.87",82.51,1344913.0,90.78,4252078.6,2023-09-26
9/25/2023,4.5,93.29,123.0,44.442,0.9439,952.2,"15,405.49",84.89,1196100.1,90.78,4252078.6,2023-09-25
9/24/2023,4.5,93.27,122.15,39.791,0.9384,962.85,"15,557.29",85.3,1575491.0,90.78,4252078.6,2023-09-24
9/23/2023,4.5,93.27,122.15,39.791,0.9384,962.85,"15,557.29",85.3,1575491.0,90.78,4252078.6,2023-09-23
9/22/2023,4.5,93.27,122.15,39.791,0.9384,962.85,"15,557.29",85.3,1575491.0,90.78,4252078.6,2023-09-22
9/21/2023,4.5,93.3,121.65,39.105,0.9379,970.91,"15,571.86",84.43,1365233.1000000003,90.78,4252078.6,2023-09-21
9/20/2023,4.5,93.53,122.5,37.284,0.9378,990.37,"15,781.59",82.76,1505404.4000000001,90.78,4252078.6,2023-09-20
9/19/2023,4.25,94.34,122.5,36.782,0.9362,986.53,"15,664.48",81.3,1052022.0,90.78,4252078.6,2023-09-19
9/18/2023,4.25,94.43,121.5,34.475,0.9351,982.64,"15,727.12",80.88,1336137.5999999999,90.78,4252078.6,2023-09-18
9/17/2023,4.25,93.93,120.85,36.483,0.9382,997.58,"15,893.53",82.1,1174851.0,90.78,4252078.6,2023-09-17
9/16/2023,4.25,93.93,120.85,36.483,0.9382,997.58,"15,893.53",82.1,1174851.0,90.78,4252078.6,2023-09-16
9/15/2023,4.25,93.93,120.85,36.483,0.9382,997.58,"15,893.53",82.1,1174851.0,90.78,4252078.6,2023-09-15
9/14/2023,4.25,93.7,120.6,35.521,0.9394,"1,007.04","15,805.29",82.93,1200826.4000000001,90.78,4252078.6,2023-09-14
9/13/2023,4.25,91.88,119.6,36.817,0.932,985.14,"15,654.03",83.76,1883762.4000000001,90.78,4252078.6,2023-09-13
9/12/2023,4.25,92.06,118.35,34.701,0.9296,991.76,"15,715.53",81.12,1419600.0,90.78,4252078.6,2023-09-12
9/11/2023,4.25,90.64,117.75,35.848,0.9301,986.53,"15,800.99",81.73,1127874.0,90.78,4252078.6,2023-09-11
9/10/2023,4.25,90.65,116.15,34.508,0.9344,983.82,"15,744.75",81.62,1396518.2000000002,90.78,4252078.6,2023-09-10
9/9/2023,4.25,90.65,116.15,34.508,0.9344,983.82,"15,744.75",81.62,1396518.2000000002,90.78,4252078.6,2023-09-09
9/8/2023,4.25,90.65,116.15,34.508,0.9344,983.82,"15,744.75",81.62,1396518.2000000002,90.78,4252078.6,2023-09-08
9/7/2023,4.25,89.92,116.25,32.755,0.9343,983.77,"15,718.66",83.29,1403436.5,90.78,4252078.6,2023-09-07
9/6/2023,4.25,90.6,116.15,31.075,0.9321,990.97,"15,741.37",83.7,1313253.0,90.78,4252078.6,2023-09-06
9/5/2023,4.25,90.04,119.0,34.449,0.9319,"1,006.71","15,771.71",83.91,1387871.4,90.78,4252078.6,2023-09-05
9/4/2023,4.25,89.0,116.65,33.571,0.9264,"1,020.22","15,824.85",84.08,1174597.5999999999,90.78,4252078.6,2023-09-04
9/3/2023,4.25,88.55,116.65,35.617,0.9279,"1,023.49","15,840.34",85.64,1023398.0,90.78,4252078.6,2023-09-03
9/2/2023,4.25,88.55,116.65,35.617,0.9279,"1,023.49","15,840.34",85.64,1023398.0,90.78,4252078.6,2023-09-02
9/1/2023,4.25,88.55,116.65,35.617,0.9279,"1,023.49","15,840.34",85.64,1023398.0,90.78,4252078.6,2023-09-01
8/31/2023,4.25,86.86,118.75,35.029,0.9221,"1,023.35","15,947.08",86.03,972999.3,90.78,4252078.6,2023-08-31
8/30/2023,4.25,85.86,122.25,35.992,0.9151,"1,029.45","15,891.93",86.0,1147240.0,90.78,4252078.6,2023-08-30
8/29/2023,4.25,85.49,122.95,35.195,0.9189,"1,046.62","15,930.88",85.0,1060800.0,90.78,4252078.6,2023-08-29
8/28/2023,4.25,84.42,122.5,38.414,0.9241,"1,024.25","15,792.61",85.6,695928.0,90.78,4252078.6,2023-08-28
8/27/2023,4.25,84.48,117.66,34.777,0.9256,"1,017.84","15,631.82",85.25,1147465.0,90.78,4252078.6,2023-08-27
8/26/2023,4.25,84.48,117.66,34.777,0.9256,"1,017.84","15,631.82",85.25,1147465.0,90.78,4252078.6,2023-08-26
8/25/2023,4.25,84.48,117.66,34.777,0.9256,"1,017.84","15,631.82",85.25,1147465.0,90.78,4252078.6,2023-08-25
8/24/2023,4.25,83.36,118.1,31.938,0.9248,"1,014.02","15,621.49",85.21,1599391.7,90.78,4252078.6,2023-08-24
8/23/2023,4.25,83.21,118.15,36.786,0.9206,"1,024.07","15,728.41",88.0,1748560.0,90.78,4252078.6,2023-08-23
8/22/2023,4.25,84.03,118.75,42.908,0.9218,"1,011.59","15,705.62",90.01,1761495.7000000002,90.78,4252078.6,2023-08-22
8/21/2023,4.25,84.46,118.85,40.782,0.9179,"1,013.63","15,603.28",87.85,1023452.4999999999,90.78,4252078.6,2023-08-21
8/20/2023,4.25,84.8,116.15,36.41,0.9199,"1,017.16","15,574.26",88.05,1132323.0,90.78,4252078.6,2023-08-20
8/19/2023,4.25,84.8,116.15,36.41,0.9199,"1,017.16","15,574.26",88.05,1132323.0,90.78,4252078.6,2023-08-19
8/18/2023,4.25,84.8,116.15,36.41,0.9199,"1,017.16","15,574.26",88.05,1132323.0,90.78,4252078.6,2023-08-18
8/17/2023,4.25,84.12,116.0,36.825,0.9195,"1,019.10","15,676.90",88.85,1403830.0,90.78,4252078.6,2023-08-17
